healthcenterdistrict,bldgdepth,bct2020,zipcode,numbldgs,zmcode,spdist1,lottype,latitude,proxcode,xcoord,otherarea,splitzone,retailarea,healtharea,pfirm15_flag,yearbuilt,lotfront,sanitboro,cb2010,landuse,assessland,garagearea,cd,zoningdate,ltdheight,appbbl,sanborn,commfar,dcpedited,residfar,builtfar,bldgclass,bbl,yearalter2,irrlotcode,edesigdate,tract2010,council,schooldist,spdist2,easements,longitude,officearea,histdist,yearalter1,strgearea,rpaddate,lotarea,numfloors,version,ycoord,block,unitsres,lotdepth,landmkdate,facilfar,overlay1,spdist3,ownertype,zonedist4,bldgfront,sanitdistrict,exempttot,areasource,assesstot,firecomp,edesignum,lot,zonedist1,address,policeprct,ct2010,ext,borocode,notes,sanitsub,taxmap,polidate,ownername,appdate,zonemap,zonedist2,firm07_flag,condono,comarea,basempdate,plutomapid,zonedist3,overlay2,bctcb2020,factryarea,dcasdate,bldgarea,bsmtcode,unitstotal,resarea,borough,geom,masdate,landmark,geometry
14,82.0000000,1003800,10003,1,,,5,40.7274655,3,987018,0,False,0,6500,,1896,25.0000000,1,2000,2,405000.00000,0,103,,,,102 018,0.00000000000,t,4.00000000000,4.41000000000,C1,1004610046,0,False,,38,2,1,,0,-73.9900132,0,East Village / Lower East Side Historic District,0,0,,2425,6.0000000,25v4,204312,461,24,97.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1759950.00000,E028,,46,R8B,221 EAST 5 STREET,9,38,N,1,,3B,10205,,LEAMAS REALTY LLC,,12c,,,,0,,1,,,10038002000,0,,10688,2,24,10688,MN,,,,
14,81.0000000,1003800,10003,1,,,5,40.7277016,3,986862,0,True,0,6500,,1905,30.0000000,1,2000,2,225000.00000,0,103,,,,102 018,0.00000000000,t,4.00000000000,4.21000000000,C1,1004610053,0,False,,38,2,1,,0,-73.9905760,0,East Village / Lower East Side Historic District,1985,0,,2910,6.0000000,25v4,204398,461,22,97.0000000,,4.00000000000,,,,,30.0000000,3,0.00000,2,1475100.00000,E028,,53,R8B,207 EAST 5 STREET,9,38,N,1,,3B,10205,,207 EAST 5TH STREET LLC,,12c,C6-1,,,0,,1,,,10038002000,0,,12243,2,22,12243,MN,,,,
14,62.0000000,1003800,10003,1,,,5,40.7283738,3,987423,0,False,2518,6500,,1903,50.0000000,1,1002,4,391050.00000,0,103,,,,102 018,0.00000000000,t,4.00000000000,4.03000000000,C7,1004630036,0,False,,38,2,1,,0,-73.9885519,0,East Village / Lower East Side Historic District,1985,0,,3750,6.0000000,25v4,204643,463,22,75.0000000,,4.00000000000,,,,,50.0000000,3,0.00000,2,2884950.00000,E033,,36,R8B,41 EAST 7 STREET,9,38,N,1,,4B,10205,,EAST 7TH STREET ASSOCIATES LLC,,12c,,,,2518,,1,,,10038001001,0,,15108,2,25,12590,MN,,,,
15,85.0000000,1004500,10013,1,,SNX,5,40.7206287,3,984543,0,False,705,6800,,1906,25.0800000,1,1004,4,67500.00000,0,102,,,,101N073,5.00000000000,t,5.00000000000,4.19000000000,C7,1004730044,0,False,,45,1,2,,0,-73.9989430,0,SoHo-Cast Iron Historic District Extension,0,0,,2525,6.0000000,25v4,201821,473,20,100.5000000,,5.00000000000,,,,,25.0000000,2,0.00000,2,540000.00000,E055,,44,M1-5/R7X,178 LAFAYETTE STREET,5,45,N,1,,1F,10206,,178 LAFAYETTE STREET LLC,,12c,,,,705,,1,,,10045001004,0,,10584,2,21,9879,MN,,,,
14,67.0000000,1002602,10009,1,,,5,40.7239892,2,989999,0,False,4000,6700,1,1907,60.1700000,1,2002,4,270000.00000,0,103,,,,102 022,0.00000000000,t,4.00000000000,4.33000000000,C7,1003890032,0,False,,2602,2,1,,0,-73.9792590,0,,1986,0,,4994,6.0000000,25v4,203046,389,22,83.0000000,,4.00000000000,C2-5,,O,,60.0000000,3,2117700.00000,2,2117700.00000,L011,,32,R7A,99 AVENUE C,9,26.02,N,1,,3A,10203,,NYC HOUSING AUTHORITY,,12c,,,,4000,,1,,,10026022000,0,,21620,2,24,17620,MN,,,,
14,102.0000000,1001402,10002,1,,,5,40.7164063,3,988317,,False,,7400,,1910,63.0000000,1,2007,2,382500.00000,,103,,,,101N081,0.00000000000,,6.02000000000,4.40000000000,C6,1003410075,2000,False,,1402,1,1,,0,-73.9853289,,,1986,,,6221,6.0000000,25v4,200283,341,28,95.7500000,,6.50000000000,,,,,50.0000000,3,1713912.00000,2,2317050.00000,L018,,75,R8,157 BROOME STREET,7,14.02,E,1,,2B,10201,,36 ATTORNEY STREET HOUSING DEVELOPMENT F UND CORPOR,,12c,,,,,,1,,,10014022008,,,27350,2,30,,MN,,,,
14,34.0000000,1002201,10002,1,,,3,40.7201555,3,988766,,False,,7600,,1920,34.0000000,1,1002,2,364050.00000,,103,,,,102 005,0.00000000000,,4.00000000000,5.41000000000,C4,1003500075,2011,False,,2201,2,1,,0,-73.9837083,,,1985,,,2227,6.0000000,25v4,201649,350,9,65.5000000,,4.00000000000,,,,,58.0000000,3,0.00000,2,4042350.00000,L018,,75,R7A,184 STANTON STREET,7,22.01,E,1,,2A,10201,,182 STANTON PROPERTY OWNER LLC,,12c,,,,,,1,,,10022011002,,,12046,2,9,,MN,,,,
14,80.0000000,1003001,10002,1,,,3,40.7201917,3,987542,,False,,6600,,1900,44.4200000,1,2000,4,223200.00000,,103,,,,102 003,4.00000000000,,4.00000000000,5.94000000000,C7,1004110075,0,False,,3001,1,1,,0,-73.9881240,,,1987,,,3554,6.0000000,25v4,201662,411,20,80.0000000,,4.00000000000,,,,,44.0000000,3,0.00000,2,3102750.00000,L018,,75,C4-4A,100 RIVINGTON STREET,7,30.01,N,1,,2A,10204,,132 LUDLOW ST,,12c,,,,,,1,,,10030012000,,,21120,2,24,,MN,,,,
14,64.0000000,1004200,10003,1,,,5,40.7311791,2,987131,0,False,0,6200,,1900,125.0000000,1,2000,2,2042550.00000,0,103,,,1005560015.00000000,102 025,6.00000000000,,6.02000000000,5.96000000000,C4,1005560015,0,False,,42,2,1,,0,-73.9896050,0,,1987,0,,10344,6.0000000,25v4,205665,556,107,82.7500000,,6.50000000000,,,,,125.0000000,3,0.00000,2,12437550.00000,E033,,15,C6-2A,85 EAST 10 STREET,9,42,N,1,,4B,10207,,UNION SQUARE APARTMENTS LLC,2016-05-05,12c,,,,0,,1,,,10042001000,0,,61612,2,107,61612,MN,,,,
14,88.0000000,1004200,10003,1,,,5,40.7320546,1,987303,0,False,0,6200,,1900,45.0000000,1,1002,2,274500.00000,0,103,,,,102 025,6.00000000000,,6.02000000000,4.87000000000,C6,1005560052,0,False,,42,2,1,,0,-73.9889842,0,,0,1980,,4792,6.0000000,25v4,205984,556,24,106.5000000,,6.50000000000,,,,,45.0000000,3,11140.00000,2,4053150.00000,L003,,52,C6-2A,126 EAST 12 STREET,9,42,N,1,,4B,10207,,126 E 12 ST OWNERS CORP,,12c,,,,1980,,1,,,10042002001,0,,23316,2,25,21336,MN,,,,
14,83.0000000,1004200,10003,1,,,5,40.7330426,3,987536,0,False,0,6200,,1900,25.0000000,1,1000,2,77400.00000,0,103,,,,102 025,6.00000000000,,6.02000000000,4.38000000000,C4,1005590043,0,False,,42,2,1,,0,-73.9881433,0,,1986,0,,2500,6.0000000,25v4,206344,559,20,100.0000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,1548450.00000,L003,,43,C6-2A,139 EAST 13 STREET,9,42,N,1,,4B,10207,,139 EAST 13 LLC,,12c,,,,0,,1,,,10042003000,0,,10947,2,20,10947,MN,,,,
14,46.0000000,1000600,10002,1,,,3,40.7142001,3,986911,0,False,1050,7800,,1900,25.0000000,1,1000,4,78750.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.89000000000,C7,1002830072,0,False,,6,1,2,,0,-73.9904012,0,,1984,0,,1140,6.0000000,25v4,199479,283,10,45.5800000,,6.50000000000,,,,,25.0000000,3,0.00000,2,1048950.00000,E015,,72,C6-2,162 EAST BROADWAY,7,6,E,1,,1B,10107,,162 EAST BROADWAY LLC,,12d,,,,1050,,1,,,10006001000,0,,5572,2,12,4522,MN,,,,
14,85.0000000,1004002,10003,1,,,5,40.7325127,3,988107,0,False,3236,6200,,1920,46.3300000,1,1000,4,666000.00000,0,103,,,,102 026,2.00000000000,,4.00000000000,4.06000000000,C7,1004690023,2013,False,,40,2,1,,0,-73.9860831,0,,1985,0,,4784,6.0000000,25v4,206151,469,33,103.2500000,,4.00000000000,,,,,46.0000000,3,0.00000,2,3248550.00000,L003,,23,C1-6A,230 EAST 14 STREET,9,40,N,1,,4B,10205,,230 EAST 14TH STREET LLC,,12c,,,,3236,,1,,,10040022000,0,,19418,2,36,16182,MN,,,,
15,88.0000000,1004100,10012,1,,LI,3,40.7206862,3,985733,0,False,1827,6800,,1900,20.0000000,1,1000,4,58500.00000,0,102,,,,101N077,6.00000000000,,3.44000000000,4.90000000000,C7,1004780012,0,True,,41,1,2,,1,-73.9946500,0,,2014,0,,2795,6.0000000,25v4,201842,478,15,99.0500000,,6.50000000000,,,,,20.0000000,2,0.00000,2,2702250.00000,E055,,12,C6-1,164 ELIZABETH STREET,5,41,N,1,,1G,10206,,19 KENMARE STREET PARTNERS LLC,,12c,,,,1827,,1,,,10041001000,0,,13707,2,17,11880,MN,,,,
15,39.0000000,1004100,10013,1,,LI,5,40.7199123,3,985270,0,False,1110,6800,,1900,42.0000000,1,4000,4,78300.00000,0,102,,,,101N074,6.00000000000,,6.02000000000,4.00000000000,C7,1004710044,0,True,,41,1,2,,0,-73.9963203,0,,0,0,,2100,6.0000000,25v4,201560,471,10,50.0000000,,6.50000000000,,,,,42.0000000,2,0.00000,2,788850.00000,E055,,44,C6-2G,171 MOTT STREET,5,41,N,1,,1F,10206,,GG 171 MOTT LLC,,12c,,,,1110,,1,,,10041004000,0,,8391,2,13,7281,MN,,,,
15,74.0000000,1004100,10013,1,,LI,5,40.7181721,3,985438,0,False,1500,6800,,1910,24.7500000,1,2001,4,144000.00000,0,102,,,,101N049,6.00000000000,,6.02000000000,4.46000000000,C7,1002390010,0,True,,41,1,2,,0,-73.9957144,0,,1988,0,,2103,6.0000000,25v4,200926,239,24,89.8300000,,6.50000000000,,,,,24.0000000,2,0.00000,2,640350.00000,L006,,10,C6-2G,88 ELIZABETH STREET,5,41,N,1,,1F,10105,,88 ELIZA MANOR CORP,,12c,,,,1500,,1,,,10041002001,0,,9372,2,26,7872,MN,,,,
15,86.0000000,1004100,10013,1,,LI,5,40.7191464,3,985559,0,False,800,6800,,1900,25.1700000,1,2000,4,96300.00000,0,102,,,,101N077,6.00000000000,,6.02000000000,4.90000000000,C7,1004700038,0,False,,41,1,2,,0,-73.9952778,0,,0,0,,2435,6.0000000,25v4,201281,470,20,96.7500000,,6.50000000000,,,,,26.0000000,2,0.00000,2,836100.00000,L006,,38,C6-2G,118 ELIZABETH STREET,5,41,N,1,,1F,10206,,JING CHENG REALTY INC.,,12c,,,,800,,1,,,10041002000,0,,11922,2,21,11122,MN,,,,
15,97.0000000,1004100,10013,1,,LI,3,40.7179992,3,985122,0,False,3000,6800,,1910,45.5000000,1,3001,4,301500.00000,0,102,,,,101N049,6.00000000000,,6.02000000000,4.75000000000,C7,1002380040,0,True,,41,1,2,,0,-73.9968543,0,,0,0,,4467,6.0000000,25v4,200863,238,30,100.0000000,,6.50000000000,,,,,44.0000000,2,0.00000,2,2254500.00000,L006,,40,C6-2G,173 HESTER STREET,5,41,N,1,,1A,10105,,MJ GROUP HOLDINGS LLC,,12c,,,,3000,,1,,,10041003001,0,,21196,2,35,18196,MN,,,,
15,87.0000000,1004100,10013,1,,LI,5,40.7176122,3,984924,0,False,2000,6800,,1900,24.7500000,1,4002,4,116550.00000,0,102,,,,101N048,6.00000000000,,6.02000000000,4.16000000000,C7,1002050023,0,False,,41,1,2,,0,-73.9975686,0,,1983,0,,2477,6.0000000,25v4,200722,205,22,100.0800000,,6.50000000000,,,,,24.0000000,2,0.00000,2,1157400.00000,L006,,23,C6-2G,111 MOTT STREET,5,41,N,1,,1F,10105,,CC MFP MOTT ST LLC,,12c,,,,2000,,1,,,10041004002,0,,10300,2,23,8300,MN,,,,
15,91.0000000,1004100,10013,1,,LI,5,40.7209004,3,985053,0,True,770,6800,,1900,25.4200000,1,6002,4,99900.00000,0,102,,,,101N074,6.00000000000,,6.02000000000,3.74000000000,C7,1004810039,0,False,,41,1,2,,1,-73.9971031,0,,0,0,,3089,6.0000000,25v4,201920,481,16,123.9200000,,6.50000000000,,,,,25.0000000,2,0.00000,2,993150.00000,E055,,39,C6-2G,396 BROOME STREET,5,41,N,1,,1A,10206,,LUCKY MOTT ST INC,,12c,C6-1,,,770,,1,,,10041006003,0,,11553,2,18,10783,MN,,,,
15,99.0000000,1004100,10012,1,,LI,3,40.7209388,2,985246,0,False,3549,6800,,1900,48.3300000,1,6003,4,211500.00000,0,102,,,,101N074,6.00000000000,,3.44000000000,5.11000000000,C7,1004800004,0,True,,41,1,2,,0,-73.9964068,0,,0,0,,4170,6.0000000,25v4,201934,480,35,99.6700000,,6.50000000000,,,,,48.0000000,2,0.00000,2,4302000.00000,E055,,4,C6-1,184 MULBERRY STREET,5,41,N,1,,1F,10206,,PARK LANE MANAGEMENTCORP.,,12c,,,,3549,,1,,,10041006004,0,,21295,2,41,17746,MN,,,,
15,95.0000000,1004300,10012,1,,LI,3,40.7214410,3,985769,0,False,0,6800,,1895,25.2500000,1,2000,2,217440.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,5.16000000000,C0,1004920044,0,True,,43,1,2,,0,-73.9945200,0,,2005,0,,2300,6.0000000,25v4,202117,492,3,95.2500000,,6.50000000000,,,,,25.0000000,2,0.00000,2,2350680.00000,L020,,44,C6-2,11 SPRING STREET,5,43,N,1,,1G,10206,,SPRING STREET PROPERTIES LLC,,12c,,,,0,,1,,,10043002000,0,,11875,2,3,11875,MN,,,,
15,49.0000000,1004300,10012,1,,LI,5,40.7223386,2,985657,0,False,1275,6800,,1900,26.4200000,1,2001,2,121500.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,3.26000000000,C4,1004930009,0,False,,43,1,2,,0,-73.9949240,0,,2006,0,,2457,6.0000000,25v4,202444,493,14,93.0000000,,6.50000000000,,,,,26.0000000,2,0.00000,2,820350.00000,L020,,9,C6-2,228 MOTT STREET,5,43,N,1,,1G,10206,,228 MOTT ST. LLC,,12c,,,,1275,,1,,,10043002001,0,,8010,2,16,6735,MN,,,,
15,75.0000000,1004300,10012,1,,LI,5,40.7232553,3,985861,0,False,640,6800,,1914,20.0000000,1,1001,,55350.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.25000000000,CB,1005080042,0,False,,43,1,2,,0,-73.9941880,0,,1989,0,,1805,6.0000000,25v4,202778,508,10,90.2500000,,6.50000000000,,,,,20.0000000,2,0.00000,2,1049850.00000,L020,,42,C6-2,239 ELIZABETH STREET,5,43,N,1,,1G,10206,,239 ELIZABETH REALTY LLC,,12c,,,,640,,1,,,10043001001,0,,7670,2,11,7030,MN,,,,
15,87.0000000,1004300,10012,1,,LI,5,40.7231263,3,985841,0,False,3100,6800,,1910,40.1700000,1,1001,4,196200.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.42000000000,C7,1005080044,0,True,,43,1,2,,0,-73.9942601,0,,0,0,,4087,6.0000000,25v4,202731,508,27,101.7500000,,6.50000000000,,,,,40.0000000,2,0.00000,2,4032450.00000,L020,,44,C6-2,233 ELIZABETH STREET,5,43,N,1,,1G,10206,,ELIZABETH STREET FEE OWNER LLC,,12c,,,,3100,,1,,,10043001001,0,,18081,2,30,14981,MN,,,,
15,80.0000000,1004300,10012,1,,LI,3,40.7231455,2,985713,0,False,1601,6800,,1910,27.8300000,1,1001,4,121500.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,5.57000000000,C7,1005080053,0,True,,43,1,2,,0,-73.9947219,0,,2006,0,,2160,6.0000000,25v4,202738,508,16,79.1700000,,6.50000000000,,,,,28.0000000,2,0.00000,2,3788100.00000,L020,,53,C6-2,31 PRINCE STREET,5,43,N,1,,1G,10206,,"31 PRINCE STREET,",,12c,,,,1601,,1,,,10043001001,0,,12025,2,19,10424,MN,,,,
15,68.0000000,1004300,10012,1,,LI,5,40.7227778,3,985450,0,False,800,6800,,1901,25.1700000,1,3006,4,67950.00000,0,102,,,,101N076,6.00000000000,,6.02000000000,4.43000000000,C7,1004940009,2015,False,,43,1,2,,0,-73.9956708,0,,2004,0,,2481,6.0000000,25v4,202604,494,21,98.5800000,,6.50000000000,,,,,25.0000000,2,0.00000,2,2227950.00000,L020,,9,C6-2,240 MULBERRY STREET,5,43,N,1,,1G,10206,,OR 240 MULBERRY LLC,,12c,,,,800,,1,,,10043003006,0,,10995,2,23,10195,MN,,,,
15,68.0000000,1004300,10012,1,,SNX,5,40.7236177,3,985397,0,False,2500,6800,,1915,50.0000000,1,1004,4,295650.00000,0,102,,,,101N075,5.00000000000,,5.00000000000,4.26000000000,C7,1005100026,0,False,,43,1,2,,0,-73.9958619,0,,2015,0,,3850,6.0000000,25v4,202910,510,27,80.0000000,,5.00000000000,,,,,50.0000000,2,0.00000,2,3971250.00000,L020,,26,M1-5/R7X,49 PRINCE STREET,5,43,N,1,,1G,10206,,49 PRINCE LLC,,12c,,,,2500,,1,,,10043001004,0,,16388,2,29,13888,MN,,,,
14,75.0000000,1001800,10002,1,,,5,40.7195906,3,987481,0,False,1900,7400,,1920,25.0800000,1,3001,4,117450.00000,0,103,,,,101N079,4.00000000000,,4.00000000000,4.75000000000,C7,1004100043,0,False,,18,1,1,,0,-73.9883441,0,,1988,0,,2210,6.0000000,25v4,201443,410,19,88.0800000,,4.00000000000,,,,,25.0000000,3,0.00000,2,435150.00000,L018,,43,C4-4A,122 LUDLOW STREET,7,18,N,1,,2A,10204,,P 122-124 LUDLOW STREET LLC,,12c,,,,1900,,1,,,10018003001,0,,10500,2,21,8600,MN,,,,
14,86.0000000,1001800,10002,1,,,5,40.7186412,3,986667,0,False,1123,7400,,1900,46.2500000,1,7000,4,220950.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,3.75000000000,C7,1004140028,0,True,,18,1,2,,0,-73.9912808,0,,0,0,,4068,6.0000000,25v4,201097,414,20,102.0800000,,4.00000000000,,,,,46.0000000,3,0.00000,2,1274850.00000,L006,,28,C4-4A,284 BROOME STREET,5,18,N,1,,1A,10204,,YECO REALTY CORP,,12c,,,,1123,,1,,,10018007003,0,,15243,2,22,14120,MN,,,,
14,25.0000000,1001800,10002,1,,,3,40.7191023,2,986782,0,False,1924,7400,,1900,88.0000000,1,7000,4,270000.00000,0,103,,,,101N078,6.00000000000,,6.02000000000,5.29000000000,C7,1004140018,0,True,,18,1,2,,0,-73.9908658,0,,0,0,,2182,6.0000000,25v4,201265,414,15,89.0800000,,6.50000000000,,,,,87.0000000,3,0.00000,2,1969200.00000,L006,,18,C6-2A,61 DELANCEY STREET,5,18,N,1,,2B,10204,,BCD DELANCEY LLC,,12c,,,,1924,,1,,,10018007003,0,,11543,2,19,9619,MN,,,,
14,76.0000000,1001800,10002,1,,,5,40.7199311,3,986900,0,False,1709,7400,,1900,25.0000000,1,4000,4,202500.00000,0,103,,,,101N078,4.00000000000,,4.00000000000,4.65000000000,C7,1004150033,0,False,,18,1,1,,0,-73.9904400,0,,0,0,,2204,6.0000000,25v4,201567,415,24,88.1700000,,4.00000000000,,,,,25.0000000,3,0.00000,2,787950.00000,L018,,33,C4-4A,125 ALLEN STREET,5,18,N,1,,2A,10204,,125-127 ALLEN ST ASSOC,,12c,,,,1709,,1,,,10018004000,0,,10254,1,26,8545,MN,,,,
14,89.0000000,1002800,10009,1,,,5,40.7270548,2,990376,0,False,0,6300,1,1910,37.5000000,1,2001,2,495000.00000,0,103,,,,102 030,0.00000000000,,4.00000000000,3.88000000000,C4,1003940053,0,False,,28,2,1,,0,-73.9778979,0,,1988,0,,3872,6.0000000,25v4,204163,394,30,103.2500000,,4.00000000000,,,,,38.0000000,3,0.00000,2,2262600.00000,L011,,53,R8B,631 EAST 11 STREET,9,28,N,1,,4A,10203,,"EXTRA ONE, L.P.",,12c,,1,,0,,1,,,10028002001,0,,15018,2,30,15018,MN,,,,
14,79.0000000,1002800,10009,1,,,5,40.7251635,0,990587,0,False,0,6300,1,1900,43.0000000,1,4004,2,225000.00000,0,103,,,,102 023,0.00000000000,,4.00000000000,4.03000000000,C4,1003790057,0,False,,28,2,1,,0,-73.9771373,0,,1989,0,,3968,6.0000000,25v4,203474,379,24,92.2500000,,4.00000000000,,,,,43.0000000,3,0.00000,2,2739150.00000,L011,,57,R8B,713 EAST 9 STREET,9,28,N,1,,4A,10202,,EAST NINE,,12c,,,,0,,1,,,10028004004,0,,15996,0,24,15996,MN,,,,
14,79.0000000,1003400,10009,1,,,5,40.7301298,3,988939,0,False,1800,6200,,1905,39.4200000,1,4001,4,256500.00000,0,103,,,,102 028,0.00000000000,,4.00000000000,4.05000000000,C7,1004400003,0,True,,34,2,1,,0,-73.9830817,0,,1987,0,,3942,6.0000000,25v4,205283,440,20,100.0000000,,4.00000000000,C1-5,,,,39.0000000,3,0.00000,2,2208150.00000,L011,,3,R7A,202 1 AVENUE,9,34,N,1,,4B,10205,,PERSAM 202 LLC,,12c,,,,1800,,1,,,10034004001,0,,15970,2,21,14170,MN,,,,
14,86.0000000,1003400,10009,1,,,5,40.7292566,3,989560,0,False,0,6200,,1910,25.7500000,1,1001,2,267750.00000,0,103,,,,102 029,0.00000000000,,4.00000000000,3.66000000000,C4,1004060004,2013,False,,34,2,1,,0,-73.9808413,2130,,1987,0,,2472,6.0000000,25v4,204965,406,15,96.0000000,,4.00000000000,C2-5,,,,26.0000000,3,0.00000,2,1471500.00000,L011,,4,R7A,200 AVENUE A,9,34,E,1,,4A,10203,,200 AVE. A. LLC,,12c,,,,2130,,1,,,10034001001,0,,9037,2,16,6907,MN,,,,
14,92.0000000,1003400,10009,1,,,5,40.7294956,3,989321,0,False,3112,6200,,1910,48.5000000,1,4001,4,526500.00000,0,103,,,,102 028,0.00000000000,,4.00000000000,3.73000000000,C7,1004400040,0,False,,34,2,1,,0,-73.9817036,0,,1987,0,,5008,6.0000000,25v4,205052,440,38,103.2500000,,4.00000000000,,,,,49.0000000,3,0.00000,2,2610450.00000,L011,,40,R8B,437 EAST 12 STREET,9,34,N,1,,4A,10205,,437 E 12 STREET LLC,,12c,,,,3112,,1,,,10034004001,0,,18674,2,40,15562,MN,,,,
14,82.0000000,1003400,10009,1,,,5,40.7285597,3,989066,0,False,0,6200,,1910,25.0000000,1,3001,4,227700.00000,0,103,,,,102 028,0.00000000000,,4.00000000000,3.89000000000,C7,1004380023,0,False,,34,2,1,,0,-73.9826239,694,,0,0,,2369,6.0000000,25v4,204711,438,22,94.7500000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1447650.00000,L011,,23,R8B,430 EAST 11 STREET,9,34,N,1,,4A,10205,,FRACLAC RLTY CORP,,12c,,,,694,,1,,,10034003001,0,,9216,2,23,8522,MN,,,,
14,76.0000000,1003400,10009,1,,,3,40.7282247,3,989340,0,False,2400,6200,,1920,40.0000000,1,2001,4,405000.00000,0,103,,,,102 029,0.00000000000,,4.00000000000,5.02000000000,C7,1004040004,0,False,,34,2,1,,0,-73.9816354,0,,0,0,,3020,6.0000000,25v4,204589,404,25,75.5000000,,4.00000000000,C2-5,,,,40.0000000,3,0.00000,2,4144950.00000,L011,,4,R7A,170 AVENUE A,9,34,N,1,,4A,10203,,VILLAGE JV 500 EAST 11TH LLC,,12c,,,,2400,,1,,,10034002001,0,,15162,2,27,12762,MN,,,,
14,89.0000000,1003400,10009,1,,,5,40.7286885,3,989522,0,True,2500,6200,,1930,37.5000000,1,2000,4,270000.00000,0,103,,,,102 029,0.00000000000,,4.00000000000,3.98000000000,C7,1004050010,0,False,,34,2,1,,0,-73.9809786,0,,1987,0,,3872,6.0000000,25v4,204758,405,28,103.2500000,,4.00000000000,C2-5,,,,38.0000000,3,0.00000,2,2422800.00000,L011,,10,R8B,504 EAST 12 STREET,9,34,N,1,,4A,10203,,504-508 E 12 STREET LLC,,12c,R7A,,,2500,,1,,,10034002000,0,,15428,2,30,12928,MN,,,,
14,94.0000000,1003400,10009,1,,,3,40.7284636,3,989203,0,False,2200,6200,,1920,23.6700000,1,3001,4,253350.00000,0,103,,,,102 028,0.00000000000,,4.00000000000,5.37000000000,C7,1004380027,0,False,,34,2,1,,0,-73.9821296,0,,1986,0,,2225,6.0000000,25v4,204676,438,20,94.0000000,,4.00000000000,C2-5,,,,24.0000000,3,0.00000,2,2108700.00000,L011,,27,R7A,173 AVENUE A,9,34,N,1,,4A,10205,,"173 AVENUE A, LLC.",,12c,,,,2200,,1,,,10034003001,0,,11955,2,22,9755,MN,,,,
14,80.0000000,1004001,10003,1,,,5,40.7295812,3,988193,0,False,925,6200,,1900,25.0000000,1,5001,4,270000.00000,0,103,,,,102 027,0.00000000000,,4.00000000000,4.53000000000,C7,1004520050,2009,False,,40,2,1,,0,-73.9857734,0,,1989,0,,2369,6.0000000,25v4,205083,452,24,94.7500000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1826100.00000,L011,,50,R8B,215 EAST 10 STREET,9,40,N,1,,4B,10205,,RENTAL APARTMENTS,,12c,,,,925,,1,,,10040013001,0,,10728,2,25,9803,MN,,,,
14,92.0000000,1004001,10003,1,,,5,40.7307421,3,988500,0,False,0,6200,,1900,40.0000000,1,6001,2,353700.00000,0,103,,,,102 027,0.00000000000,,4.00000000000,4.70000000000,C4,1004540059,0,False,,40,2,1,,0,-73.9846655,0,,1986,0,,4130,6.0000000,25v4,205506,454,37,103.2500000,,4.00000000000,,,,,40.0000000,3,0.00000,2,2343600.00000,E005,,59,R8B,323 EAST 12 STREET,9,40,N,1,,4B,10205,,EVP 325 EAST 12TH ST LLC,,12c,,,,0,,1,,,10040012001,0,,19428,2,37,19428,MN,,,,
14,94.0000000,1003800,10003,1,,,5,40.7291451,3,987479,0,False,2634,6500,,1900,26.0000000,1,1000,4,430650.00000,0,103,,,,102 018,0.00000000000,,4.00000000000,4.49000000000,C7,1004640046,0,False,,38,2,1,,0,-73.9883497,0,,1988,0,,2934,6.0000000,25v4,204924,464,20,112.8300000,,4.00000000000,,,,,26.0000000,3,0.00000,2,1878750.00000,E033,,46,R8B,27 ST MARKS PLACE,9,38,N,1,,4B,10205,,EVP 27 ST MARKS PL LLC,,12c,,,,2634,,1,,,10038001000,0,,13170,2,22,10536,MN,,,,
14,87.0000000,1001600,10002,1,,,5,40.7160473,3,987073,0,False,1800,7400,,1900,25.6700000,1,4000,4,153000.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.70000000000,C7,1003100029,0,False,,16,1,2,,0,-73.9898165,0,,1988,0,,2246,6.0000000,25v4,200152,310,10,87.5000000,,6.50000000000,,,,,26.0000000,3,0.00000,2,824400.00000,E015,,29,C6-2,33 ESSEX STREET,7,16,N,1,,2B,10107,,KO HIN CORP.,,12c,,,,1800,,1,,,10016004000,0,,10566,2,11,8766,MN,,,,
14,44.0000000,1001600,10002,1,,,5,40.7158277,3,987065,0,False,1090,7400,,1910,25.7500000,1,4000,4,166950.00000,0,103,,,,101N051,6.00000000000,,6.02000000000,4.65000000000,C7,1003100032,0,True,,16,1,2,,0,-73.9898454,0,,0,0,,1155,6.0000000,25v4,200072,310,8,43.5800000,,6.50000000000,,,,,26.0000000,3,0.00000,2,1118700.00000,E015,,32,C6-2,27 ESSEX STREET,7,16,N,1,,2B,10107,,YANG ZI JIANG LLC,,12c,,,,1090,,1,,,10016004000,0,,5374,2,10,4284,MN,,,,
