name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,zoning_dist,commercial_overlay,special_purpose,limited_height,in_mih,has_edesignation,fema_firm_zone,in_historic_district
,1003930014,156.96484375,1900,7,1003930014,389789,2100,51.872483117105958,72.02,Constructed,1078018,2017-08-22 19:15:23+00:00,Photogrammetric,537545,90.06,76.55,15.31,18953.0,51.9,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003940064,254.36328125,2003,11,1003940064,871082,2100,73.800198129135339,61.68,Constructed,1004923,2017-08-22 19:27:19+00:00,Photogrammetric,982384,145.93,124.04,24.81,30713.0,84.1,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003920009,223.79296875,1900,9,1003920009,651173,2100,65.505684421716381,63.32,Constructed,1004766,2017-08-22 19:29:15+00:00,Photogrammetric,221977,128.4,109.14,21.83,27022.0,74.0,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1004040030,282.078125,1900,13,1004040030,128525,2100,74.61814323791,48.65,Constructed,1005138,2017-08-22 18:05:11+00:00,Photogrammetric,559859,161.83,137.55,27.51,34059.0,93.3,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004040036,266.51171875,1860,13,1004040036,1053877,2100,85.934349410287481,47.87,Constructed,1005144,2020-01-28 17:22:34+00:00,Photogrammetric,242488,152.9,129.97,25.99,32180.0,88.2,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1003910010,198.28125,1920,11,1003910010,334558,2100,61.429749973361183,47.22,Constructed,1004738,2017-08-22 19:16:54+00:00,Photogrammetric,95833,113.76,96.7,19.34,23942.0,65.6,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1003910012,320.63671875,1910,11,1003910012,748281,2100,99.572999787203,63.11,Constructed,1004740,2017-08-22 18:31:55+00:00,Photogrammetric,417045,183.96,156.37,31.27,38717.0,106.1,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003910014,271.921875,1910,10,1003910014,633692,2100,74.700914654781,55.38,Constructed,1077484,2017-08-22 18:27:55+00:00,Photogrammetric,578621,156.01,132.61,26.52,32834.0,90.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930056,898.375,1920,8,1003930056,1057958,2100,172.97083254029457,71,Constructed,1078014,2017-08-22 17:39:53+00:00,Other (Manual),970432,515.42,438.11,87.62,108475.0,297.2,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930010,271.41015625,1900,8,1003930010,195108,2100,72.946434265272217,53.14,Constructed,1004879,2017-08-22 19:19:54+00:00,Photogrammetric,672397,155.72,132.36,26.47,32772.0,89.8,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930004,217.26171875,1900,12,1003930004,995380,2100,75.020792236969143,44.62,Constructed,1004873,2017-08-22 19:01:52+00:00,Photogrammetric,436082,124.64,105.95,21.19,26232.0,71.9,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930014,350.4140625,1900,5,1003930014,1059742,2100,106.39352201684747,73,Constructed,1078017,2017-08-22 18:08:49+00:00,Other (Manual),309541,201.04,170.88,34.18,42311.0,115.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003940058,238.37109375,1900,8,1003940058,830619,2100,67.739064286339953,50.38,Constructed,1004920,2017-08-22 19:31:40+00:00,Photogrammetric,59079,136.76,116.24,23.25,28782.0,78.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920010,3737.94921875,1906,9,1003920010,423380,2100,329.41613443866009,90.69,Constructed,1079685,2020-01-28 17:17:47+00:00,Photogrammetric,265980,2144.58,1822.89,364.58,451348.0,1236.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920016,223.3515625,1900,10,1003920016,596773,2100,63.785867839644709,40.72,Constructed,1004767,2017-08-22 18:46:31+00:00,Photogrammetric,360731,128.15,108.93,21.79,26970.0,73.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920006,218.88671875,1900,11,1003920006,157955,2100,64.978345924788925,57.74,Constructed,1004764,2017-08-22 18:39:15+00:00,Photogrammetric,149742,125.58,106.75,21.35,26430.0,72.4,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003940063,308.28515625,1910,11,1003940063,434276,2100,96.310928231514026,73.67,Constructed,1004922,2017-08-22 18:52:39+00:00,Photogrammetric,589405,176.87,150.34,30.07,37225.0,102.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930049,475.7734375,1910,9,1003930049,871788,2100,106.09732843875408,71.66,Constructed,1004899,2017-08-22 17:53:47+00:00,Photogrammetric,569389,272.97,232.02,46.4,57449.0,157.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920036,204.74609375,1900,8,1003920036,767229,2100,85.172226979726133,62.3,Constructed,1004777,2017-08-22 18:13:43+00:00,Photogrammetric,484201,117.47,99.85,19.97,24723.0,67.7,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930011,239.390625,2003,10,1003930011,640442,2100,69.547334394264624,62.65,Constructed,1004880,2017-08-22 19:29:29+00:00,Photogrammetric,934208,137.34,116.74,23.35,28905.0,79.2,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003910022,327.94140625,1910,10,1003910022,955265,2100,98.364357633419658,57.74,Constructed,1004745,2017-08-22 17:52:29+00:00,Photogrammetric,664851,188.15,159.93,31.99,39599.0,108.5,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930047,267.3125,1900,7,1003930047,992184,2100,90.709077068833409,71.61,Constructed,1004898,2017-08-22 18:40:59+00:00,Photogrammetric,413870,153.37,130.36,26.07,32278.0,88.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003910014,284.27734375,1910,11,1003910014,685263,2100,75.6021802861153,54.18,Constructed,1077483,2017-08-22 19:05:57+00:00,Photogrammetric,460200,163.1,138.64,27.73,34327.0,94.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920043,267.375,2020,10,1003920043,1063975,2100,69.96716200001778,84,Constructed,1088758,2024-05-02 18:35:37+00:00,Other (Manual),1292562,153.4,130.39,26.08,32285.0,88.5,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003940060,206.640625,2001,9,1003947502,628766,2100,61.772627705521728,36,Constructed,1085795,2017-08-22 18:20:38+00:00,Other (Manual),957578,118.55,100.77,20.15,24950.0,68.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920027,1146.30078125,1900,8,1003920027,882015,2100,215.06325709643122,74.34,Constructed,1004772,2017-08-22 17:40:21+00:00,Photogrammetric,564850,657.68,559.03,111.81,138415.0,379.2,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930008,390.703125,1900,12,1003930008,993827,2100,94.419727127476449,58.26,Constructed,1004877,2017-08-22 18:06:36+00:00,Photogrammetric,351176,224.16,190.54,38.11,47177.0,129.3,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1003920048,1081.83203125,1900,9,1003920048,451137,2100,219.10225344409287,72.36,Constructed,1004783,2017-08-22 17:59:46+00:00,Photogrammetric,277015,620.68,527.58,105.52,130629.0,357.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920005,202.6328125,1849,11,1003920005,1047298,2100,63.561531975578482,62.2,Constructed,1004763,2020-01-28 17:21:20+00:00,Photogrammetric,778753,116.25,98.82,19.76,24467.0,67.0,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003930014,347.56640625,1900,7,1003930014,1061546,2100,107.22710899138055,72,Constructed,1078019,2017-08-22 19:32:10+00:00,Other (Manual),42417,199.4,169.49,33.9,41966.0,115.0,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003910013,307.04296875,1900,11,1003910013,209762,2100,92.440644463462547,40.07,Constructed,1004741,2017-08-22 17:36:53+00:00,Photogrammetric,788276,176.16,149.74,29.95,37075.0,101.6,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930055,615.984375,1912,9,1003930055,763336,2100,147.47688950123714,70.49,Constructed,1004901,2017-08-22 17:44:14+00:00,Photogrammetric,95255,353.41,300.4,60.08,74378.0,203.8,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920041,229.2421875,1900,9,1003920041,1064985,2100,65.8673088697497,61,Constructed,1004780,2024-07-30 19:23:11+00:00,Other (Manual),667471,131.53,111.8,22.36,27681.0,75.8,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003910056,274.5625,1900,11,1003910056,199566,2100,92.573082260183909,66.96,Constructed,1004758,2017-08-22 17:50:00+00:00,Photogrammetric,400639,157.53,133.9,26.78,33154.0,90.8,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930001,629.15625,1908,13,1003930001,151305,2100,105.68972608054169,64.63,Constructed,1004871,2017-08-22 19:21:44+00:00,Photogrammetric,779982,360.96,306.82,61.36,75968.0,208.1,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004040028,297.6953125,1900,13,1004040028,385721,2100,78.131885295738,47.86,Constructed,1005137,2017-08-22 18:17:54+00:00,Photogrammetric,639620,170.79,145.17,29.03,35945.0,98.5,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003910059,508.66796875,1900,11,1003910059,44887,2100,126.33464270987885,65.34,Constructed,1004760,2017-08-22 17:58:35+00:00,Photogrammetric,362068,291.85,248.07,49.61,61423.0,168.3,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920007,470.24609375,1900,10,1003920007,437401,2100,96.941347201395942,62.46,Constructed,1004765,2017-08-22 19:34:53+00:00,Photogrammetric,309735,269.79,229.32,45.86,56779.0,155.6,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003910020,324.98046875,1910,10,1003910020,30753,2100,98.27529676979529,57.71,Constructed,1004743,2017-08-22 18:15:47+00:00,Photogrammetric,659646,186.46,158.49,31.7,39242.0,107.5,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930045,203.80078125,1900,8,1003930045,747567,2100,59.744834656238972,51.28,Constructed,1076964,2017-08-22 18:50:23+00:00,Photogrammetric,410569,116.93,99.39,19.88,24608.0,67.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003910019,135.80859375,1910,10,1003910019,38976,2100,50.078444333366662,40.19,Constructed,1004742,2017-08-22 19:33:45+00:00,Photogrammetric,119524,77.92,66.23,13.25,16399.0,44.9,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003940055,558.39453125,2001,9,1003947503,680873,2100,97.7785336745962,35,Constructed,1085808,2017-08-22 18:44:46+00:00,Other (Manual),953673,320.36,272.31,54.46,67423.0,184.7,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004040029,254.44921875,2002,13,1004040029,1070798,2100,72.554918781164275,70,Constructed,1088214,2017-08-22 19:13:28+00:00,Other (Manual),989315,145.98,124.09,24.82,30723.0,84.2,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930007,339.203125,1900,12,1003930007,396506,2100,86.2056870844727,58.08,Constructed,1004876,2017-08-22 17:34:24+00:00,Photogrammetric,482232,194.61,165.41,33.08,40957.0,112.2,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003940060,209.05078125,2001,10,1003947502,472465,2100,62.000997830253262,35,Constructed,1088370,2017-08-22 18:54:37+00:00,Other (Manual),957705,119.93,101.94,20.39,25241.0,69.2,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920037,519.48046875,1900,8,1003920037,422059,2100,110.19563933106713,65.62,Constructed,1004778,2017-08-22 18:00:36+00:00,Photogrammetric,765722,298.05,253.34,50.67,62727.0,171.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920004,225.171875,1900,12,1003920004,675517,2100,65.525421091798322,53.8,Constructed,1004762,2017-08-22 18:45:02+00:00,Photogrammetric,276194,129.19,109.81,21.96,27188.0,74.5,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003910055,254.26953125,1900,10,1003910055,568441,2100,90.5811214232396,68.9,Constructed,1004757,2017-08-22 19:08:20+00:00,Photogrammetric,750938,145.88,124.0,24.8,30703.0,84.1,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003940059,197.77734375,1920,9,1003947504,1047424,2100,59.238218146882929,49,Constructed,1004921,2017-08-22 17:46:27+00:00,Other (Manual),962188,113.47,96.45,19.29,23881.0,65.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930028,866.05859375,1999,9,1003937501,52852,2100,126.62406540322063,35,Constructed,1088367,2017-08-22 17:28:13+00:00,Other (Manual),969797,496.88,422.35,84.47,104573.0,286.5,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003920033,278.91015625,1900,10,1003920033,520306,2100,77.76718854544238,53.23,Constructed,1004774,2017-08-22 19:12:13+00:00,Photogrammetric,706495,160.02,136.02,27.2,33678.0,92.3,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930051,439.8984375,1900,9,1003930051,156715,2100,152.82493388210992,71.42,Constructed,1004900,2017-08-22 19:21:24+00:00,Photogrammetric,319482,252.37,214.52,42.9,53115.0,145.5,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920022,505.46484375,1900,7,1003920022,689060,2100,120.96633541332224,68.27,Constructed,1004769,2017-08-22 18:45:04+00:00,Photogrammetric,104017,290.0,246.5,49.3,61034.0,167.2,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930061,292.60546875,1900,12,1003930061,882483,2100,78.582340338883824,66.04243153,Constructed,1004902,2017-08-22 19:04:29+00:00,Photogrammetric,691949,167.87,142.69,28.54,35330.0,96.8,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930046,223.88671875,2001,8,1003930046,751941,2100,67.614437067616493,61.29,Constructed,1087321,2017-08-22 17:32:16+00:00,Photogrammetric,942263,128.45,109.18,21.84,27033.0,74.1,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003930019,275.53515625,1900,8,1003930019,894258,2100,91.269078752218462,69.84,Constructed,1004883,2017-08-22 17:40:11+00:00,Photogrammetric,41106,158.09,134.37,26.87,33271.0,91.2,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003930025,1136.71484375,1985,3,1003930025,392924,2100,135.55742858751779,90.31050067,Constructed,1004887,2019-02-15 20:58:24+00:00,Photogrammetric,1006134,652.16,554.34,110.87,137255.0,376.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003920046,373.72265625,2005,9,1003927502,56884,2100,78.806450378360623,62,Constructed,1004782,2017-08-22 17:39:00+00:00,Other (Manual),1097929,214.42,182.26,36.45,45127.0,123.6,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003920001,960.57421875,1928,12,1003927501,670845,2100,133.29910560580277,215,Constructed,1004784,2017-08-22 18:18:26+00:00,Other (Manual),833652,551.11,468.45,93.69,115987.0,317.8,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1003920042,94.85546875,1900,10,1003920042,1041685,2100,38.9644413923488,31,Constructed,1076959,2017-08-10 15:07:36+00:00,Other (Manual),496567,54.42,46.26,9.25,11454.0,31.4,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003930022,303.55859375,1900,8,1003930022,642930,2100,86.830640369321486,58.58,Constructed,1004885,2017-08-22 17:42:04+00:00,Photogrammetric,447726,174.16,148.04,29.61,36653.0,100.4,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003940060,223.8203125,2001,8,1003947502,1043607,2100,63.401541183536381,37,Constructed,1088369,2017-08-22 17:58:21+00:00,Other (Manual),961729,128.41,109.14,21.83,27024.0,74.0,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003930045,100.046875,1900,9,1003930045,713221,2100,40.009953302848444,29.77,Constructed,1076965,2009-02-14 00:00:00+00:00,Photogrammetric,246475,57.4,48.79,9.76,12080.0,33.1,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003910007,382.90625,1920,12,1003910007,685035,2100,82.875495009132678,36.67,Constructed,1084768,2017-08-22 17:29:13+00:00,Photogrammetric,764551,219.68,186.73,37.35,46234.0,126.7,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003920035,287.5859375,1910,7,1003920035,151231,2100,79.832326426418149,28.16,Constructed,1004776,2017-08-22 18:04:59+00:00,Photogrammetric,533180,165.0,140.25,28.05,34725.0,95.1,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003930023,510.30859375,1900,8,1003930023,351067,2100,126.93035611754861,63.72,Constructed,1004886,2017-08-22 18:36:15+00:00,Photogrammetric,592096,292.78,248.87,49.77,61619.0,168.8,3.39,,,,,,R7A,C2-5,,,False,False,,False
6 SO/ 8 SO/ 10 SO,1009720001,3391.26953125,1945,17,1009720001,781700,2100,467.76163562771745,122.22,Constructed,1082768,2017-08-22 17:57:58+00:00,Photogrammetric,266202,1945.41,1653.6,330.72,409431.0,1121.7,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004070040,293.55078125,1900,12,1004070040,527777,2100,95.593045802780864,67.66,Constructed,1005254,2017-08-22 18:48:35+00:00,Photogrammetric,696561,168.41,143.15,28.63,35443.0,97.1,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004070026,220.46484375,1920,13,1004070026,955380,2100,63.436860495218461,51,Constructed,1005243,2017-08-22 17:52:29+00:00,Photogrammetric,685286,126.47,107.5,21.5,26618.0,72.9,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003960020,342.578125,1920,7,1003960020,923151,2100,103.27351274165615,57.59521642,Constructed,1084881,2017-08-22 17:27:43+00:00,Photogrammetric,808535,196.53,167.05,33.41,41361.0,113.3,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004060030,539.7890625,1900,13,1004067501,1036348,2100,93.434693744340265,64,Constructed,1005216,2017-08-22 18:09:40+00:00,Other (Manual),853257,309.67,263.22,52.64,65173.0,178.6,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004060029,323.0390625,1940,13,1004060029,165134,2100,86.175173350574624,12.82,Constructed,1005215,2017-08-22 18:04:58+00:00,Photogrammetric,260980,185.33,157.53,31.51,39004.0,106.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004070018,575.02734375,1900,14,1004070018,9694,2100,134.22690063269607,63.92,Constructed,1005239,2017-08-22 17:48:18+00:00,Photogrammetric,543494,329.88,280.4,56.08,69427.0,190.2,3.39,,,,,,R8B,C2-5,,,False,False,,False
2 SO/ 4 SO,1009720001,2559.203125,1945,23,1009720001,528044,2100,362.70914684823782,117.72,Constructed,1082769,2017-08-22 18:30:06+00:00,Photogrammetric,486453,1468.11,1247.89,249.58,308978.0,846.5,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004070022,1947.33984375,2018,14,1004077504,1038024,2100,177.9908674664122,80,Constructed,1090264,2019-01-22 17:36:31+00:00,Other (Manual),1281264,1117.14,949.57,189.91,235113.0,644.1,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003950001,593.25,1910,12,1003950001,87102,2100,122.9181973198389,63.67,Constructed,1004926,2017-08-22 18:40:07+00:00,Photogrammetric,321922,340.35,289.3,57.86,71630.0,196.2,3.39,,,,,,R7A,C2-5,,,False,False,,False
309 AC,1009720001,1283.0234375,1945,18,1009720001,363986,2100,195.25108720722739,110.21,Constructed,1082850,2017-08-22 17:47:33+00:00,Photogrammetric,267341,736.0,625.6,125.12,154899.0,424.4,3.39,,,,,,R7A,C2-5,,,False,False,,False
3 SO/ 1 SO,1009720001,2573.671875,1945,15,1009720001,639145,2100,361.71375866053756,125.82,Constructed,1082881,2017-08-22 18:45:53+00:00,Photogrammetric,264741,1476.36,1254.91,250.98,310715.0,851.3,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004070034,267.92578125,1900,12,1004070034,781848,2100,92.536160558335581,38.08,Constructed,1005249,2017-08-22 18:13:55+00:00,Photogrammetric,303964,153.71,130.65,26.13,32350.0,88.6,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004070037,190.23046875,1900,12,1004070037,718308,2100,66.880689352856763,37.55179689,Constructed,1005252,2017-08-22 17:40:53+00:00,Photogrammetric,735834,109.13,92.76,18.55,22968.0,62.9,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1004060044,192.18359375,1900,13,1004060044,753243,2100,67.605059967426314,68.11,Constructed,1005225,2017-08-22 17:44:36+00:00,Photogrammetric,653702,110.25,93.71,18.74,23204.0,63.6,3.39,,,,,,R8B,C2-5,,,False,False,,False
Tanya Towers,1003950012,1787.1171875,1973,10,1003950012,87106,2100,220.7940135856179,89.91,Constructed,1004927,2017-08-22 19:00:44+00:00,Photogrammetric,68744,1025.27,871.48,174.3,215779.0,591.2,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004060034,76.125,1900,14,1004060034,640631,5110,34.957507072291605,17.88,Constructed,1090083,2017-08-17 17:00:55+00:00,Photogrammetric,1153996,43.67,37.12,7.42,9190.0,25.2,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004060024,1052.4140625,1965,14,1004060024,184220,2100,133.1630884317328,19.88,Constructed,1005213,2017-08-22 17:50:12+00:00,Photogrammetric,55023,603.76,513.2,102.64,127068.0,348.1,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004060034,87.20703125,1900,13,1004060034,1068424,2100,52.234533798134038,51,Constructed,1083453,2017-08-22 19:07:06+00:00,Other (Manual),1118667,50.03,42.52,8.5,10529.0,28.8,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003960020,345.28515625,1920,6,1003960020,926136,2100,103.4910123662012,58.59521642,Constructed,1084880,2017-08-22 19:03:41+00:00,Photogrammetric,623900,198.09,168.37,33.67,41689.0,114.2,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1009900001,52.59765625,,7,1009900001,1077010,2100,32.888478421790666,14,Constructed,1088993,2017-08-10 15:24:29+00:00,Other (Manual),1101068,30.18,25.65,5.13,6351.0,17.4,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003960009,397.78125,1920,10,1003960009,259288,2100,83.436156043492261,27.41,Constructed,1004935,2017-08-22 18:20:27+00:00,Photogrammetric,708750,228.2,193.97,38.79,48026.0,131.6,3.39,,,,,,R7A,C2-5,,,False,False,,False
635 E14/ 645 E14/ 245 AC,1009720001,3470.671875,1945,14,1009720001,390700,2100,477.49946008401497,115.32,Constructed,1082726,2017-08-22 18:53:23+00:00,Photogrammetric,295554,1991.07,1692.41,338.48,419041.0,1148.1,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1009900001,105.30078125,,9,1009900001,69843,2100,57.249110371393442,11,Constructed,1088983,2018-08-21 17:52:47+00:00,Other (Manual),655197,60.41,51.35,10.27,12714.0,34.8,3.39,,,,,,R8B,C2-5,,,False,False,,False
277 AC,1009720001,1283.85546875,1945,17,1009720001,770008,2100,195.34142162889844,112.1,Constructed,1082848,2017-08-22 17:32:04+00:00,Photogrammetric,427469,736.51,626.03,125.21,155005.0,424.7,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003960003,261.703125,1910,12,1003960003,943299,2100,79.251745091577689,50.9,Constructed,1004930,2017-08-22 18:41:49+00:00,Photogrammetric,710765,150.13,127.61,25.52,31597.0,86.6,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1004070043,303.1171875,1900,13,1004070043,3221,2100,99.091964947486034,57.86,Constructed,1005256,2017-08-22 18:02:54+00:00,Photogrammetric,274783,173.89,147.81,29.56,36598.0,100.3,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1004070041,211.203125,1900,13,1004070041,993825,2100,62.07408144969061,43.14,Constructed,1075883,2017-08-22 18:06:36+00:00,Photogrammetric,642502,121.16,102.99,20.6,25500.0,69.9,3.39,,,,,,R8B,C2-5,,,False,False,,False
